h3_id,date,ndvi,ndbi,bai,cloud_pct
88a8acb1d1fffff,2026-03-28,0.4619,-0.1118,,2.4
88a8acb1d1fffff,2026-04-20,0.4582,-0.1236,,0.4
88a8acb1d1fffff,2026-05-05,0.4218,-0.0833,,0.2
88a8acb1d1fffff,2026-06-19,0.3674,-0.0409,,0.6
88a8acb1d1fffff,2026-07-09,0.3454,-0.0205,,0.0
88a8acb1d1fffff,2026-08-18,0.3057,0.0354,,0.0
88a8acb1d3fffff,2026-03-28,0.4896,-0.1328,,2.4
88a8acb1d3fffff,2026-04-20,0.4936,-0.1489,,0.4
88a8acb1d3fffff,2026-05-05,0.466,-0.1107,,0.2
88a8acb1d3fffff,2026-06-19,0.4318,-0.0789,,0.6
88a8acb1d3fffff,2026-07-09,0.4066,-0.0529,,0.0
88a8acb1d3fffff,2026-08-18,0.3889,-0.0157,,0.0
88a8acb1d5fffff,2026-03-28,0.5446,-0.191,,2.4
88a8acb1d5fffff,2026-04-20,0.5147,-0.171,,0.4
88a8acb1d5fffff,2026-05-05,0.4704,-0.1124,,0.2
88a8acb1d5fffff,2026-06-19,0.4263,-0.0827,,0.6
88a8acb1d5fffff,2026-07-09,0.4046,-0.0651,,0.0
88a8acb1d5fffff,2026-08-18,0.3969,-0.035,,0.0
88a8acb1d7fffff,2026-03-28,0.4489,-0.1181,,2.4
88a8acb1d7fffff,2026-04-20,0.4976,-0.1763,,0.4
88a8acb1d7fffff,2026-05-05,0.455,-0.1246,,0.2
88a8acb1d7fffff,2026-06-19,0.4439,-0.124,,0.6
88a8acb1d7fffff,2026-07-09,0.4652,-0.1523,,0.0
88a8acb1d7fffff,2026-08-18,0.394,-0.0498,,0.0
88a8acb1d9fffff,2026-03-28,0.4736,-0.1371,,2.4
88a8acb1d9fffff,2026-04-20,0.4662,-0.1439,,0.4
88a8acb1d9fffff,2026-05-05,0.4279,-0.1045,,0.2
88a8acb1d9fffff,2026-06-19,0.3665,-0.0494,,0.6
88a8acb1d9fffff,2026-07-09,0.3565,-0.0366,,0.0
88a8acb1d9fffff,2026-08-18,0.3189,0.0167,,0.0
88a8acb1dbfffff,2026-03-28,0.4319,-0.096,,2.4
88a8acb1dbfffff,2026-04-20,0.4471,-0.1194,,0.4
88a8acb1dbfffff,2026-05-05,0.4161,-0.0829,,0.2
88a8acb1dbfffff,2026-06-19,0.3593,-0.0407,,0.6
88a8acb1dbfffff,2026-07-09,0.3532,-0.0332,,0.0
88a8acb1dbfffff,2026-08-18,0.3333,0.007,,0.0
88a8acb1ddfffff,2026-03-28,0.5182,-0.1679,,2.4
88a8acb1ddfffff,2026-04-20,0.5063,-0.1738,,0.4
88a8acb1ddfffff,2026-05-05,0.4752,-0.1273,,0.2
88a8acb1ddfffff,2026-06-19,0.4119,-0.0839,,0.6
88a8acb1ddfffff,2026-07-09,0.3915,-0.0589,,0.0
88a8acb1ddfffff,2026-08-18,0.3662,-0.0112,,0.0
88a8acb1e1fffff,2026-03-28,0.4513,-0.1362,,2.4
88a8acb1e1fffff,2026-04-17,0.4436,-0.1383,,0.1
88a8acb1e1fffff,2026-05-05,0.4187,-0.1084,,0.2
88a8acb1e1fffff,2026-06-19,0.3734,-0.0973,,0.1
88a8acb1e1fffff,2026-07-29,0.3085,-0.0253,,0.0
88a8acb1e1fffff,2026-08-18,0.3158,-0.0181,,0.0
88a8acb1e3fffff,2026-03-28,0.4242,-0.0818,,2.4
88a8acb1e3fffff,2026-04-17,0.4133,-0.0816,,0.1
88a8acb1e3fffff,2026-05-05,0.3866,-0.0618,,0.2
88a8acb1e3fffff,2026-06-19,0.3924,-0.1062,,0.1
88a8acb1e3fffff,2026-07-29,0.2944,0.0063,,0.0
88a8acb1e3fffff,2026-08-18,0.3059,0.0346,,0.0
88a8acb1e5fffff,2026-03-28,0.4838,-0.1455,,2.4
88a8acb1e5fffff,2026-04-17,0.4797,-0.1443,,0.1
88a8acb1e5fffff,2026-05-05,0.4601,-0.114,,0.2
88a8acb1e5fffff,2026-06-19,0.4172,-0.1065,,0.1
88a8acb1e5fffff,2026-07-29,0.3881,-0.0796,,0.0
88a8acb1e5fffff,2026-08-18,0.3825,-0.0627,,0.0
88a8acb1e7fffff,2026-03-28,0.4675,-0.1489,,2.4
88a8acb1e7fffff,2026-04-17,0.4609,-0.1538,,0.1
88a8acb1e7fffff,2026-05-05,0.4452,-0.1359,,0.2
88a8acb1e7fffff,2026-06-19,0.3942,-0.1145,,0.1
88a8acb1e7fffff,2026-07-29,0.33,-0.038,,0.0
88a8acb1e7fffff,2026-08-18,0.3435,-0.0284,,0.0
88a8acb1e9fffff,2026-03-28,0.4716,-0.1574,,2.4
88a8acb1e9fffff,2026-04-17,0.4494,-0.1462,,0.1
88a8acb1e9fffff,2026-05-05,0.3955,-0.0945,,0.2
88a8acb1e9fffff,2026-06-19,0.3326,-0.0495,,0.1
88a8acb1e9fffff,2026-07-29,0.3136,-0.0229,,0.0
88a8acb1e9fffff,2026-08-18,0.3533,-0.06,,0.0
88a8acb1ebfffff,2026-03-28,0.4808,-0.1493,,2.4
88a8acb1ebfffff,2026-04-17,0.4578,-0.1408,,0.1
88a8acb1ebfffff,2026-05-05,0.3899,-0.096,,0.2
88a8acb1ebfffff,2026-06-19,0.3635,-0.0522,,0.1
88a8acb1ebfffff,2026-07-29,0.3218,-0.0117,,0.0
88a8acb1ebfffff,2026-08-18,0.3627,-0.0519,,0.0
88a8acb1edfffff,2026-03-28,0.4274,-0.1095,,2.4
88a8acb1edfffff,2026-04-17,0.4224,-0.1136,,0.1
88a8acb1edfffff,2026-05-05,0.4144,-0.1072,,0.2
88a8acb1edfffff,2026-06-19,0.3778,-0.0999,,0.1
88a8acb1edfffff,2026-07-29,0.3071,-0.0219,,0.0
88a8acb1edfffff,2026-08-18,0.3093,-0.0098,,0.0
88a8acb307fffff,2026-03-28,0.5305,-0.1935,,2.4
88a8acb307fffff,2026-04-17,0.5198,-0.195,,0.1
88a8acb307fffff,2026-05-05,0.4965,-0.1658,,0.2
88a8acb307fffff,2026-06-19,0.4389,-0.1306,,0.1
88a8acb307fffff,2026-07-29,0.3761,-0.0566,,0.0
88a8acb307fffff,2026-08-18,0.3802,-0.041,,0.0
88a8acb311fffff,2026-03-28,0.4569,-0.1213,,2.4
88a8acb311fffff,2026-04-20,0.4602,-0.1416,,0.4
88a8acb311fffff,2026-05-05,0.4127,-0.081,,0.2
88a8acb311fffff,2026-06-19,0.3708,-0.0682,,0.6
88a8acb311fffff,2026-07-09,0.3649,-0.0508,,0.0
88a8acb311fffff,2026-08-18,0.3421,-0.0104,,0.0
88a8acb313fffff,2026-03-28,0.4739,-0.128,,2.4
88a8acb313fffff,2026-04-20,0.4672,-0.1383,,0.4
88a8acb313fffff,2026-05-05,0.3959,-0.059,,0.2
88a8acb313fffff,2026-06-19,0.3731,-0.049,,0.6
88a8acb313fffff,2026-07-09,0.3793,-0.0483,,0.0
88a8acb313fffff,2026-08-18,0.3481,-0.0037,,0.0
88a8acb317fffff,2026-03-28,0.4313,-0.112,,2.4
88a8acb317fffff,2026-04-17,0.3609,-0.0872,,0.1
88a8acb317fffff,2026-05-05,0.3679,-0.0609,,0.2
88a8acb317fffff,2026-06-19,0.345,-0.087,,0.1
88a8acb317fffff,2026-07-29,0.358,-0.0855,,0.0
88a8acb317fffff,2026-08-18,0.3521,-0.0665,,0.0
88a8acb323fffff,2026-03-28,0.4658,-0.1337,,2.4
88a8acb323fffff,2026-04-17,0.4203,-0.0802,,0.1
88a8acb323fffff,2026-05-05,0.347,-0.0316,,0.2
88a8acb323fffff,2026-06-19,0.3734,-0.0547,,0.1
88a8acb323fffff,2026-07-29,0.2993,0.0055,,0.0
88a8acb323fffff,2026-08-18,0.2963,0.0373,,0.0
88a8acb327fffff,2026-03-28,0.3652,-0.0359,,2.4
88a8acb327fffff,2026-04-17,0.3383,-0.02,,0.1
88a8acb327fffff,2026-05-05,0.322,0.0078,,0.2
88a8acb327fffff,2026-06-19,0.3933,-0.0908,,0.1
88a8acb327fffff,2026-07-29,0.3351,-0.0172,,0.0
88a8acb327fffff,2026-08-18,0.3237,0.0106,,0.0
88a8acb32bfffff,2026-03-28,0.5361,-0.2028,,2.4
88a8acb32bfffff,2026-04-17,0.5252,-0.2046,,0.1
88a8acb32bfffff,2026-05-05,0.5047,-0.1752,,0.2
88a8acb32bfffff,2026-06-19,0.45,-0.1436,,0.1
88a8acb32bfffff,2026-07-29,0.3835,-0.0656,,0.0
88a8acb32bfffff,2026-08-18,0.3784,-0.0414,,0.0
88a8acb331fffff,2026-03-28,0.3929,-0.0839,,2.4
88a8acb331fffff,2026-04-17,0.3859,-0.0862,,0.1
88a8acb331fffff,2026-05-05,0.3398,-0.0492,,0.2
88a8acb331fffff,2026-06-19,0.3758,-0.0866,,0.1
88a8acb331fffff,2026-07-29,0.2981,-0.0108,,0.0
88a8acb331fffff,2026-08-18,0.2972,0.009,,0.0
88a8acb333fffff,2026-03-28,0.3964,-0.0837,,2.4
88a8acb333fffff,2026-04-17,0.4127,-0.1004,,0.1
88a8acb333fffff,2026-05-05,0.3337,-0.06,,0.2
88a8acb333fffff,2026-06-19,0.3596,-0.0807,,0.1
88a8acb333fffff,2026-07-29,0.2916,-0.0122,,0.0
88a8acb333fffff,2026-08-18,0.3124,-0.0141,,0.0
88a8acb335fffff,2026-03-28,0.4528,-0.1205,,2.4
88a8acb335fffff,2026-04-17,0.4285,-0.1068,,0.1
88a8acb335fffff,2026-05-05,0.3894,-0.0733,,0.2
88a8acb335fffff,2026-06-19,0.4189,-0.1348,,0.1
88a8acb335fffff,2026-07-29,0.3509,-0.0713,,0.0
88a8acb335fffff,2026-08-18,0.3122,-0.0078,,0.0
88a8acb337fffff,2026-03-28,0.4717,-0.1328,,2.4
88a8acb337fffff,2026-04-17,0.4584,-0.13,,0.1
88a8acb337fffff,2026-05-05,0.377,-0.093,,0.2
88a8acb337fffff,2026-06-19,0.3978,-0.1016,,0.1
88a8acb337fffff,2026-07-29,0.3528,-0.0521,,0.0
88a8acb337fffff,2026-08-18,0.3657,-0.0484,,0.0
88a8acb33bfffff,2026-03-28,0.3895,-0.0775,,2.4
88a8acb33bfffff,2026-04-17,0.3379,-0.0591,,0.1
88a8acb33bfffff,2026-05-05,0.2762,-0.032,,0.2
88a8acb33bfffff,2026-06-19,0.305,-0.0248,,0.1
88a8acb33bfffff,2026-07-29,0.3117,-0.0164,,0.0
88a8acb33bfffff,2026-08-18,0.3161,-0.0078,,0.0
88a8acb33dfffff,2026-03-28,0.4471,-0.0957,,2.4
88a8acb33dfffff,2026-04-17,0.439,-0.0945,,0.1
88a8acb33dfffff,2026-05-05,0.4077,-0.0633,,0.2
88a8acb33dfffff,2026-06-19,0.4245,-0.1166,,0.1
88a8acb33dfffff,2026-07-29,0.349,-0.0523,,0.0
88a8acb33dfffff,2026-08-18,0.3366,0.0079,,0.0
88a8acb521fffff,2026-03-28,0.5297,-0.1815,,2.4
88a8acb521fffff,2026-04-20,0.521,-0.1905,,0.4
88a8acb521fffff,2026-05-05,0.492,-0.1544,,0.2
88a8acb521fffff,2026-06-19,0.4457,-0.1307,,0.6
88a8acb521fffff,2026-07-09,0.4392,-0.1105,,0.0
88a8acb521fffff,2026-08-18,0.4118,-0.0519,,0.0
88a8acb523fffff,2026-03-28,0.5309,-0.1842,,2.4
88a8acb523fffff,2026-04-20,0.5219,-0.1916,,0.4
88a8acb523fffff,2026-05-05,0.4969,-0.161,,0.2
88a8acb523fffff,2026-06-19,0.4561,-0.14,,0.6
88a8acb523fffff,2026-07-09,0.4469,-0.1208,,0.0
88a8acb523fffff,2026-08-18,0.4248,-0.0702,,0.0
88a8acb525fffff,2026-03-28,0.5095,-0.1528,,2.4
88a8acb525fffff,2026-04-20,0.4997,-0.153,,0.4
88a8acb525fffff,2026-05-05,0.4744,-0.1176,,0.2
88a8acb525fffff,2026-06-19,0.4368,-0.1101,,0.6
88a8acb525fffff,2026-07-09,0.4325,-0.0953,,0.0
88a8acb525fffff,2026-08-18,0.4037,-0.0328,,0.0
88a8acb527fffff,2026-03-28,0.5415,-0.1973,,2.4
88a8acb527fffff,2026-04-20,0.5344,-0.2042,,0.4
88a8acb527fffff,2026-05-05,0.5047,-0.1685,,0.2
88a8acb527fffff,2026-06-19,0.4571,-0.1402,,0.6
88a8acb527fffff,2026-07-09,0.4464,-0.1179,,0.0
88a8acb527fffff,2026-08-18,0.4229,-0.0674,,0.0
88a8acb529fffff,2026-03-28,0.4813,-0.1401,,2.4
88a8acb529fffff,2026-04-20,0.4846,-0.1493,,0.4
88a8acb529fffff,2026-05-05,0.4414,-0.1083,,0.2
88a8acb529fffff,2026-06-19,0.3962,-0.0749,,0.6
88a8acb529fffff,2026-07-09,0.4108,-0.09,,0.0
88a8acb529fffff,2026-08-18,0.3453,0.0078,,0.0
88a8acb52dfffff,2026-03-28,0.4952,-0.1476,,2.4
88a8acb52dfffff,2026-04-20,0.4767,-0.1415,,0.4
88a8acb52dfffff,2026-05-05,0.4455,-0.0968,,0.2
88a8acb52dfffff,2026-06-19,0.3949,-0.0654,,0.6
88a8acb52dfffff,2026-07-09,0.3806,-0.0415,,0.0
88a8acb52dfffff,2026-08-18,0.3467,0.0116,,0.0
88a8acb565fffff,2026-03-28,0.4172,-0.0886,,2.4
88a8acb565fffff,2026-04-20,0.4792,-0.1511,,0.4
88a8acb565fffff,2026-05-05,0.4663,-0.126,,0.2
88a8acb565fffff,2026-06-19,0.3814,-0.0597,,0.6
88a8acb565fffff,2026-07-09,0.4155,-0.0887,,0.0
88a8acb565fffff,2026-08-18,0.3917,-0.0477,,0.0
88a8acb567fffff,2026-03-28,0.3962,-0.057,,2.4
88a8acb567fffff,2026-04-20,0.4058,-0.072,,0.4
88a8acb567fffff,2026-05-05,0.3853,-0.041,,0.2
88a8acb567fffff,2026-06-19,0.367,-0.0493,,0.6
88a8acb567fffff,2026-07-09,0.4011,-0.0758,,0.0
88a8acb567fffff,2026-08-18,0.3754,-0.0307,,0.0
88a8acb56dfffff,2026-03-28,0.4804,-0.1309,,2.4
88a8acb56dfffff,2026-04-20,0.4767,-0.136,,0.4
88a8acb56dfffff,2026-05-05,0.4437,-0.0936,,0.2
88a8acb56dfffff,2026-06-19,0.3946,-0.0678,,0.6
88a8acb56dfffff,2026-07-09,0.4074,-0.0862,,0.0
88a8acb56dfffff,2026-08-18,0.3581,-0.0068,,0.0
88a8acb803fffff,2026-03-28,0.2685,0.0087,,3.8
88a8acb803fffff,2026-04-17,0.3734,-0.0298,,0.1
88a8acb803fffff,2026-05-05,0.3436,-0.0139,,1.6
88a8acb803fffff,2026-06-19,0.3004,0.0188,,0.1
88a8acb803fffff,2026-07-29,0.3485,-0.0242,,0.0
88a8acb803fffff,2026-08-18,0.3171,0.0241,,0.0
88a8acb809fffff,2026-03-28,0.466,-0.1341,,3.8
88a8acb809fffff,2026-04-17,0.5168,-0.1903,,0.1
88a8acb809fffff,2026-05-05,0.5063,-0.179,,1.6
88a8acb809fffff,2026-06-19,0.4827,-0.1842,,0.1
88a8acb809fffff,2026-07-29,0.3886,-0.0683,,0.0
88a8acb809fffff,2026-08-18,0.406,-0.0535,,0.0
88a8acb80bfffff,2026-03-28,0.5072,-0.1758,,3.8
88a8acb80bfffff,2026-04-17,0.5111,-0.1843,,0.1
88a8acb80bfffff,2026-05-05,0.4823,-0.1559,,1.6
88a8acb80bfffff,2026-06-19,0.3851,-0.0757,,0.1
88a8acb80bfffff,2026-07-29,0.3238,-0.0029,,0.0
88a8acb80bfffff,2026-08-18,0.3401,0.0023,,0.0
88a8acb811fffff,2026-03-28,0.4708,-0.1337,,3.8
88a8acb811fffff,2026-04-17,0.4686,-0.1326,,0.1
88a8acb811fffff,2026-05-05,0.4416,-0.1029,,1.6
88a8acb811fffff,2026-06-19,0.3868,-0.0627,,0.1
88a8acb811fffff,2026-07-29,0.3273,-0.0049,,0.0
88a8acb811fffff,2026-08-18,0.318,0.023,,0.0
88a8acb813fffff,2026-03-28,0.4395,-0.0978,,3.8
88a8acb813fffff,2026-04-17,0.4317,-0.0873,,0.1
88a8acb813fffff,2026-05-05,0.3766,-0.0368,,1.6
88a8acb813fffff,2026-06-19,0.3669,-0.0273,,0.1
88a8acb813fffff,2026-07-29,0.2923,0.0467,,0.0
88a8acb813fffff,2026-08-18,0.2905,0.0622,,0.0
88a8acb815fffff,2026-03-28,0.4318,-0.1168,,3.8
88a8acb815fffff,2026-04-17,0.4133,-0.0952,,0.1
88a8acb815fffff,2026-05-05,0.3464,-0.027,,1.6
88a8acb815fffff,2026-06-19,0.3336,-0.0126,,0.1
88a8acb815fffff,2026-07-29,0.347,-0.015,,0.0
88a8acb815fffff,2026-08-18,0.3192,0.0254,,0.0
88a8acb817fffff,2026-03-28,0.2825,0.0686,,3.8
88a8acb817fffff,2026-04-17,0.2697,0.075,,0.1
88a8acb817fffff,2026-05-05,0.257,0.0956,,1.6
88a8acb817fffff,2026-06-19,0.3388,0.0021,,0.1
88a8acb817fffff,2026-07-29,0.3469,-0.0092,,0.0
88a8acb817fffff,2026-08-18,0.3062,0.0443,,0.0
88a8acb819fffff,2026-03-28,0.4992,-0.1665,,3.8
88a8acb819fffff,2026-04-17,0.5176,-0.193,,0.1
88a8acb819fffff,2026-05-05,0.5129,-0.1803,,1.6
88a8acb819fffff,2026-06-19,0.4063,-0.0826,,0.1
88a8acb819fffff,2026-07-29,0.3199,0.0034,,0.0
88a8acb819fffff,2026-08-18,0.3279,0.0223,,0.0
88a8acb81bfffff,2026-03-28,0.5183,-0.1814,,2.4
88a8acb81bfffff,2026-04-17,0.4685,-0.1325,,0.1
88a8acb81bfffff,2026-05-05,0.4613,-0.121,,0.2
88a8acb81bfffff,2026-06-19,0.4029,-0.0859,,0.1
88a8acb81bfffff,2026-07-29,0.3502,-0.027,,0.0
88a8acb81bfffff,2026-08-18,0.3337,0.0085,,0.0
88a8acb81dfffff,2026-03-28,0.5004,-0.192,,3.8
88a8acb81dfffff,2026-04-17,0.5722,-0.2674,,0.1
88a8acb81dfffff,2026-05-05,0.5465,-0.2398,,1.6
88a8acb81dfffff,2026-06-19,0.1592,0.0972,,0.1
88a8acb81dfffff,2026-07-29,0.1779,0.1095,,0.0
88a8acb81dfffff,2026-08-18,0.2105,0.0843,,0.0
88a8acb833fffff,2026-03-28,0.4563,-0.0999,,3.8
88a8acb833fffff,2026-04-17,0.3806,-0.0349,,0.1
88a8acb833fffff,2026-05-05,0.3694,-0.0035,,1.6
88a8acb833fffff,2026-06-19,0.3572,-0.0329,,0.1
88a8acb833fffff,2026-07-29,0.3315,-0.0019,,0.0
88a8acb833fffff,2026-08-18,0.2569,0.0868,,0.0
88a8acb839fffff,2026-03-28,0.3545,0.002,,3.8
88a8acb839fffff,2026-04-17,0.4478,-0.1006,,0.1
88a8acb839fffff,2026-05-05,0.4479,-0.1106,,1.6
88a8acb839fffff,2026-06-19,0.316,0.0124,,0.1
88a8acb839fffff,2026-07-29,0.327,0.0128,,0.0
88a8acb839fffff,2026-08-18,0.3049,0.0466,,0.0
88a8acb83bfffff,2026-03-28,0.2342,0.1178,,3.8
88a8acb83bfffff,2026-04-17,0.1689,0.1594,,0.1
88a8acb83bfffff,2026-05-05,0.1729,0.1498,,1.6
88a8acb83bfffff,2026-06-19,0.3546,-0.017,,0.1
88a8acb83bfffff,2026-07-29,0.4393,-0.1257,,0.0
88a8acb83bfffff,2026-08-18,0.3279,0.0076,,0.0
88a8acb84bfffff,2026-03-28,0.5038,-0.1731,,3.8
88a8acb84bfffff,2026-04-17,0.4888,-0.1605,,0.1
88a8acb84bfffff,2026-05-05,0.4615,-0.1208,,1.6
88a8acb84bfffff,2026-06-19,0.4099,-0.0904,,0.1
88a8acb84bfffff,2026-07-29,0.3396,-0.0041,,0.0
88a8acb84bfffff,2026-08-18,0.3585,-0.01,,0.0
88a8acb851fffff,2026-03-28,0.4676,-0.1315,,3.8
88a8acb851fffff,2026-04-17,0.466,-0.1372,,0.1
88a8acb851fffff,2026-05-05,0.4321,-0.0959,,1.6
88a8acb851fffff,2026-06-19,0.3598,-0.0455,,0.1
88a8acb851fffff,2026-07-29,0.3283,-0.0194,,0.0
88a8acb851fffff,2026-08-18,0.3549,-0.0322,,0.0
88a8acb853fffff,2026-03-28,0.5008,-0.1635,,3.8
88a8acb853fffff,2026-04-17,0.493,-0.1636,,0.1
88a8acb853fffff,2026-05-05,0.4658,-0.1308,,1.6
88a8acb853fffff,2026-06-19,0.4063,-0.0846,,0.1
88a8acb853fffff,2026-07-29,0.3537,-0.0273,,0.0
88a8acb853fffff,2026-08-18,0.375,-0.029,,0.0
88a8acb855fffff,2026-03-28,0.5063,-0.1767,,3.8
88a8acb855fffff,2026-04-17,0.5071,-0.188,,0.1
88a8acb855fffff,2026-05-05,0.4842,-0.1629,,1.6
88a8acb855fffff,2026-06-19,0.4323,-0.1226,,0.1
88a8acb855fffff,2026-07-29,0.3992,-0.075,,0.0
88a8acb855fffff,2026-08-18,0.4052,-0.0695,,0.0
88a8acb857fffff,2026-03-28,0.5136,-0.1963,,3.8
88a8acb857fffff,2026-04-17,0.5233,-0.1971,,0.1
88a8acb857fffff,2026-05-05,0.502,-0.1712,,1.6
88a8acb857fffff,2026-06-19,0.4468,-0.1272,,0.1
88a8acb857fffff,2026-07-29,0.3813,-0.0432,,0.0
88a8acb857fffff,2026-08-18,0.4022,-0.0495,,0.0
88a8acb859fffff,2026-03-28,0.2725,0.0244,,3.8
88a8acb859fffff,2026-04-17,0.3224,0.0111,,0.1
88a8acb859fffff,2026-05-05,0.3467,-0.008,,1.6
88a8acb859fffff,2026-06-19,0.4093,-0.1139,,0.1
88a8acb859fffff,2026-07-29,0.4459,-0.1636,,0.0
88a8acb859fffff,2026-08-18,0.4089,-0.1107,,0.0
88a8acb85bfffff,2026-03-28,0.5572,-0.2242,,2.4
88a8acb85bfffff,2026-04-17,0.4242,-0.0921,,0.1
88a8acb85bfffff,2026-05-05,0.5323,-0.1769,,0.2
88a8acb85bfffff,2026-06-19,0.3602,-0.0551,,0.1
88a8acb85bfffff,2026-07-29,0.3204,-0.0218,,0.0
88a8acb85bfffff,2026-08-18,0.3691,-0.0611,,0.0
88a8acb85dfffff,2026-03-28,0.4943,-0.1602,,3.8
88a8acb85dfffff,2026-04-17,0.4817,-0.1476,,0.1
88a8acb85dfffff,2026-05-05,0.4483,-0.1141,,1.6
88a8acb85dfffff,2026-06-19,0.4229,-0.1156,,0.1
88a8acb85dfffff,2026-07-29,0.3802,-0.0617,,0.0
88a8acb85dfffff,2026-08-18,0.3851,-0.0497,,0.0
88a8acb881fffff,2026-03-28,0.4428,-0.1125,,2.4
88a8acb881fffff,2026-04-17,0.4296,-0.1115,,0.1
88a8acb881fffff,2026-05-05,0.4123,-0.0842,,0.2
88a8acb881fffff,2026-06-19,0.3493,-0.0482,,0.1
88a8acb881fffff,2026-07-29,0.2912,0.0035,,0.0
88a8acb881fffff,2026-08-18,0.3047,0.0108,,0.0
88a8acb883fffff,2026-03-28,0.3918,-0.0786,,2.4
88a8acb883fffff,2026-04-17,0.3847,-0.07,,0.1
88a8acb883fffff,2026-05-05,0.3605,-0.0365,,0.2
88a8acb883fffff,2026-06-19,0.3199,-0.0218,,0.1
88a8acb883fffff,2026-07-29,0.3015,-0.0041,,0.0
88a8acb883fffff,2026-08-18,0.3025,0.0038,,0.0
88a8acb885fffff,2026-03-28,0.4005,-0.0657,,2.4
88a8acb885fffff,2026-04-17,0.4187,-0.0947,,0.1
88a8acb885fffff,2026-05-05,0.2605,-0.0098,,0.2
88a8acb885fffff,2026-06-19,0.3584,-0.055,,0.1
88a8acb885fffff,2026-07-29,0.3183,-0.0108,,0.0
88a8acb885fffff,2026-08-18,0.3213,0.0038,,0.0
88a8acb887fffff,2026-03-28,0.3911,-0.0622,,2.4
88a8acb887fffff,2026-04-17,0.3526,-0.0495,,0.1
88a8acb887fffff,2026-05-05,0.3284,-0.0209,,0.2
88a8acb887fffff,2026-06-19,0.2968,-0.0006,,0.1
88a8acb887fffff,2026-07-29,0.2505,0.0453,,0.0
88a8acb887fffff,2026-08-18,0.2476,0.0514,,0.0
88a8acb889fffff,2026-03-28,0.4242,-0.0925,,2.4
88a8acb889fffff,2026-04-17,0.4082,-0.086,,0.1
88a8acb889fffff,2026-05-05,0.3941,-0.0724,,0.2
88a8acb889fffff,2026-06-19,0.3569,-0.0556,,0.1
88a8acb889fffff,2026-07-29,0.3126,-0.0109,,0.0
88a8acb889fffff,2026-08-18,0.3192,-0.0034,,0.0
88a8acb88bfffff,2026-03-28,0.4728,-0.1395,,2.4
88a8acb88bfffff,2026-04-17,0.4481,-0.1292,,0.1
88a8acb88bfffff,2026-05-05,0.4323,-0.1032,,0.2
88a8acb88bfffff,2026-06-19,0.3636,-0.0511,,0.1
88a8acb88bfffff,2026-07-29,0.3179,0.0034,,0.0
88a8acb88bfffff,2026-08-18,0.3301,0.0091,,0.0
88a8acb88dfffff,2026-03-28,0.4545,-0.123,,2.4
88a8acb88dfffff,2026-04-17,0.2077,0.0785,,0.1
88a8acb88dfffff,2026-05-05,0.2691,0.0326,,0.2
88a8acb88dfffff,2026-06-19,0.3766,-0.0634,,0.1
88a8acb88dfffff,2026-07-29,0.4052,-0.0998,,0.0
88a8acb88dfffff,2026-08-18,0.3959,-0.08,,0.0
88a8acb891fffff,2026-03-28,0.4915,-0.1449,,2.4
88a8acb891fffff,2026-04-17,0.4674,-0.1361,,0.1
88a8acb891fffff,2026-05-05,0.4307,-0.0815,,0.2
88a8acb891fffff,2026-06-19,0.3578,-0.038,,0.1
88a8acb891fffff,2026-07-29,0.3225,0.0125,,0.0
88a8acb891fffff,2026-08-18,0.3373,0.0213,,0.0
88a8acb893fffff,2026-03-28,0.4813,-0.1377,,2.4
88a8acb893fffff,2026-04-17,0.4698,-0.1365,,0.1
88a8acb893fffff,2026-05-05,0.4494,-0.084,,0.2
88a8acb893fffff,2026-06-19,0.4044,-0.0614,,0.1
88a8acb893fffff,2026-07-29,0.3503,-0.0034,,0.0
88a8acb893fffff,2026-08-18,0.3499,0.015,,0.0
88a8acb895fffff,2026-03-28,0.3216,0.0017,,2.4
88a8acb895fffff,2026-04-17,0.3032,0.0123,,0.1
88a8acb895fffff,2026-05-05,0.2721,0.0428,,0.2
88a8acb895fffff,2026-06-19,0.3108,-0.0059,,0.1
88a8acb895fffff,2026-07-29,0.3297,-0.0209,,0.0
88a8acb895fffff,2026-08-18,0.329,-0.0107,,0.0
88a8acb897fffff,2026-03-28,0.4006,-0.0678,,2.4
88a8acb897fffff,2026-04-17,0.3901,-0.0698,,0.1
88a8acb897fffff,2026-05-05,0.3708,-0.0341,,0.2
88a8acb897fffff,2026-06-19,0.3159,0.0054,,0.1
88a8acb897fffff,2026-07-29,0.2643,0.056,,0.0
88a8acb897fffff,2026-08-18,0.2666,0.0648,,0.0
88a8acb899fffff,2026-03-28,0.4601,-0.1297,,2.4
88a8acb899fffff,2026-04-17,0.4345,-0.1146,,0.1
88a8acb899fffff,2026-05-05,0.4113,-0.0731,,0.2
88a8acb899fffff,2026-06-19,0.3593,-0.05,,0.1
88a8acb899fffff,2026-07-29,0.2974,0.0191,,0.0
88a8acb899fffff,2026-08-18,0.3076,0.0251,,0.0
88a8acb89bfffff,2026-03-28,0.4839,-0.1264,,2.4
88a8acb89bfffff,2026-04-17,0.4662,-0.1149,,0.1
88a8acb89bfffff,2026-05-05,0.4381,-0.0721,,0.2
88a8acb89bfffff,2026-06-19,0.3722,-0.0348,,0.1
88a8acb89bfffff,2026-07-29,0.3318,0.0121,,0.0
88a8acb89bfffff,2026-08-18,0.3447,0.0161,,0.0
